mun,mun_label,VOTERS23,VOTED23,gerb_core,dps_core,ppdb_core,patriot_core,socleft_core,unvoted_core,swing,drilldown_link
https://elections.ontotext.com/resource/jurisdiction/0101,Община Банско,10748,5599,1713,89,1303,1042,713,3307,2581,https://elections.ontotext.com/sparql?name=&infer=true&sameAs=true&query=BASE%20%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2F%3E%0APREFIX%20myp%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Findirect%2F%3E%0APREFIX%20myd%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Fdirect%2F%3E%0APREFIX%20election%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Felection%2F%3E%0APREFIX%20qb%3A%20%3Chttp%3A%2F%2Fpurl.org%2Flinked-data%2Fcube%23%3E%0APREFIX%20myc%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Fcube%2F%3E%0APREFIX%20myps%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Fstatement%2F%3E%0APREFIX%20wd%3A%20%3Chttp%3A%2F%2Fwww.wikidata.org%2Fentity%2F%3E%0APREFIX%20mypq%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Fqualifier%2F%3E%0APREFIX%20jurisdiction%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fjurisdiction%2F%3E%0APREFIX%20mys%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fentity%2Fstatement%2F%3E%0A%0APREFIX%20rdfs%3A%20%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23%3E%0ASELECT%20%3Fmun_label%20%3Fdate%20%0A(count(%3Fvoting)%20as%20%3Fn_sections)%0A(sum(%3Fvoters)%20as%20%3FVOTERS)%0A(sum(%3Fvoted)%20as%20%3FVOTED)%0A(sum(%3Fvotes_bsp)%20as%20%3FBSP)%0A(sum(%3Fvotes_dps)%20as%20%3FDPS)%0A(sum(%3Fvotes_gerb)%20as%20%3FGERB)%0A(sum(%3Fvotes_itn)%20as%20%3FITN)%0A(sum(%3Fvotes_ppdb)%20as%20%3FPPDB)%0A(sum(%3Fvotes_vuz)%20as%20%3FVUZ)%0A(sum(%3Fvotes_bv)%20as%20%3FBV)%0A(sum(%3Fpp)%20as%20%3FPP)%0A(sum(%3Fdb)%20as%20%3FDB)%0A(sum(%3Fvmro)%20as%20%3FVMRO)%0A(sum(%3Fismv)%20as%20%3FISMV)%0AWHERE%20%7B%0A%20%20%20%20%0A%20%20%20%20%20%20%20%20%20%20%20%20bind(%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fjurisdiction%2F0101%3E%20as%20%3Fmun)%0A%20%20%20%20%20%20%20%20%20%20%20%20%3Fvoting%20myd%3Avoters_count%20%3Fvoters%20%3B%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20myd%3Avoters_voted_count%20%3Fvoted%20%3B%0A%20%20%20%20%20%20%20%20%20%20%09%20%20%20%20%20%20%20%20myd%3Asection%2Fmyd%3Aplace%2Fmyd%3Amunicipality%20%3Fmun%20%3B%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20myd%3Adate%20%3Fdate%20%3B%0A%20%20%20%20%20%20%20%20%20%20%20%20.%0A%20%20%20%20%20%20%20%20%20%20%20%20%3Fmun%20rdfs%3Alabel%20%3Fmun_label%20.%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ752259%20%20%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_bsp%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ164242%20%20%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_dps%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ133968%20%20%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_gerb%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ98098908%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_itn%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ116769868%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_ppdb%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ28943121%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_vuz%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ111985616%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_bv%20%5D%7D%0A%20%20%20%20%20%20%20%09%09optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ108601789%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fpp%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5B%20myps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ62808154%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fdb%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5B%20myps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ792527%20%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvmro%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5B%20myps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ106393525%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fismv%20%5D%7D%0A%7D%20group%20by%20%3Fmun_label%20%3Fdate%20order%20by%20desc(%3Fdate)%0A&execute
https://elections.ontotext.com/resource/jurisdiction/0102,Община Белица,7914,4896,329,3534,110,160,204,2545,1032,https://elections.ontotext.com/sparql?name=&infer=true&sameAs=true&query=BASE%20%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2F%3E%0APREFIX%20myp%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Findirect%2F%3E%0APREFIX%20myd%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Fdirect%2F%3E%0APREFIX%20election%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Felection%2F%3E%0APREFIX%20qb%3A%20%3Chttp%3A%2F%2Fpurl.org%2Flinked-data%2Fcube%23%3E%0APREFIX%20myc%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Fcube%2F%3E%0APREFIX%20myps%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Fstatement%2F%3E%0APREFIX%20wd%3A%20%3Chttp%3A%2F%2Fwww.wikidata.org%2Fentity%2F%3E%0APREFIX%20mypq%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Fqualifier%2F%3E%0APREFIX%20jurisdiction%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fjurisdiction%2F%3E%0APREFIX%20mys%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fentity%2Fstatement%2F%3E%0A%0APREFIX%20rdfs%3A%20%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23%3E%0ASELECT%20%3Fmun_label%20%3Fdate%20%0A(count(%3Fvoting)%20as%20%3Fn_sections)%0A(sum(%3Fvoters)%20as%20%3FVOTERS)%0A(sum(%3Fvoted)%20as%20%3FVOTED)%0A(sum(%3Fvotes_bsp)%20as%20%3FBSP)%0A(sum(%3Fvotes_dps)%20as%20%3FDPS)%0A(sum(%3Fvotes_gerb)%20as%20%3FGERB)%0A(sum(%3Fvotes_itn)%20as%20%3FITN)%0A(sum(%3Fvotes_ppdb)%20as%20%3FPPDB)%0A(sum(%3Fvotes_vuz)%20as%20%3FVUZ)%0A(sum(%3Fvotes_bv)%20as%20%3FBV)%0A(sum(%3Fpp)%20as%20%3FPP)%0A(sum(%3Fdb)%20as%20%3FDB)%0A(sum(%3Fvmro)%20as%20%3FVMRO)%0A(sum(%3Fismv)%20as%20%3FISMV)%0AWHERE%20%7B%0A%20%20%20%20%0A%20%20%20%20%20%20%20%20%20%20%20%20bind(%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fjurisdiction%2F0102%3E%20as%20%3Fmun)%0A%20%20%20%20%20%20%20%20%20%20%20%20%3Fvoting%20myd%3Avoters_count%20%3Fvoters%20%3B%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20myd%3Avoters_voted_count%20%3Fvoted%20%3B%0A%20%20%20%20%20%20%20%20%20%20%09%20%20%20%20%20%20%20%20myd%3Asection%2Fmyd%3Aplace%2Fmyd%3Amunicipality%20%3Fmun%20%3B%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20myd%3Adate%20%3Fdate%20%3B%0A%20%20%20%20%20%20%20%20%20%20%20%20.%0A%20%20%20%20%20%20%20%20%20%20%20%20%3Fmun%20rdfs%3Alabel%20%3Fmun_label%20.%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ752259%20%20%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_bsp%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ164242%20%20%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_dps%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ133968%20%20%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_gerb%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ98098908%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_itn%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ116769868%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_ppdb%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ28943121%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_vuz%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ111985616%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_bv%20%5D%7D%0A%20%20%20%20%20%20%20%09%09optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ108601789%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fpp%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5B%20myps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ62808154%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fdb%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5B%20myps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ792527%20%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvmro%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5B%20myps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ106393525%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fismv%20%5D%7D%0A%7D%20group%20by%20%3Fmun_label%20%3Fdate%20order%20by%20desc(%3Fdate)%0A&execute
https://elections.ontotext.com/resource/jurisdiction/0103,Община Благоевград,93742,28987,6649,1364,7133,5355,2999,57066,13176,https://elections.ontotext.com/sparql?name=&infer=true&sameAs=true&query=BASE%20%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2F%3E%0APREFIX%20myp%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Findirect%2F%3E%0APREFIX%20myd%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Fdirect%2F%3E%0APREFIX%20election%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Felection%2F%3E%0APREFIX%20qb%3A%20%3Chttp%3A%2F%2Fpurl.org%2Flinked-data%2Fcube%23%3E%0APREFIX%20myc%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Fcube%2F%3E%0APREFIX%20myps%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Fstatement%2F%3E%0APREFIX%20wd%3A%20%3Chttp%3A%2F%2Fwww.wikidata.org%2Fentity%2F%3E%0APREFIX%20mypq%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Fqualifier%2F%3E%0APREFIX%20jurisdiction%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fjurisdiction%2F%3E%0APREFIX%20mys%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fentity%2Fstatement%2F%3E%0A%0APREFIX%20rdfs%3A%20%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23%3E%0ASELECT%20%3Fmun_label%20%3Fdate%20%0A(count(%3Fvoting)%20as%20%3Fn_sections)%0A(sum(%3Fvoters)%20as%20%3FVOTERS)%0A(sum(%3Fvoted)%20as%20%3FVOTED)%0A(sum(%3Fvotes_bsp)%20as%20%3FBSP)%0A(sum(%3Fvotes_dps)%20as%20%3FDPS)%0A(sum(%3Fvotes_gerb)%20as%20%3FGERB)%0A(sum(%3Fvotes_itn)%20as%20%3FITN)%0A(sum(%3Fvotes_ppdb)%20as%20%3FPPDB)%0A(sum(%3Fvotes_vuz)%20as%20%3FVUZ)%0A(sum(%3Fvotes_bv)%20as%20%3FBV)%0A(sum(%3Fpp)%20as%20%3FPP)%0A(sum(%3Fdb)%20as%20%3FDB)%0A(sum(%3Fvmro)%20as%20%3FVMRO)%0A(sum(%3Fismv)%20as%20%3FISMV)%0AWHERE%20%7B%0A%20%20%20%20%0A%20%20%20%20%20%20%20%20%20%20%20%20bind(%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fjurisdiction%2F0103%3E%20as%20%3Fmun)%0A%20%20%20%20%20%20%20%20%20%20%20%20%3Fvoting%20myd%3Avoters_count%20%3Fvoters%20%3B%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20myd%3Avoters_voted_count%20%3Fvoted%20%3B%0A%20%20%20%20%20%20%20%20%20%20%09%20%20%20%20%20%20%20%20myd%3Asection%2Fmyd%3Aplace%2Fmyd%3Amunicipality%20%3Fmun%20%3B%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20myd%3Adate%20%3Fdate%20%3B%0A%20%20%20%20%20%20%20%20%20%20%20%20.%0A%20%20%20%20%20%20%20%20%20%20%20%20%3Fmun%20rdfs%3Alabel%20%3Fmun_label%20.%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ752259%20%20%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_bsp%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ164242%20%20%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_dps%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ133968%20%20%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_gerb%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ98098908%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_itn%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ116769868%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_ppdb%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ28943121%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_vuz%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ111985616%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_bv%20%5D%7D%0A%20%20%20%20%20%20%20%09%09optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ108601789%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fpp%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5B%20myps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ62808154%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fdb%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5B%20myps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ792527%20%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvmro%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5B%20myps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ106393525%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fismv%20%5D%7D%0A%7D%20group%20by%20%3Fmun_label%20%3Fdate%20order%20by%20desc(%3Fdate)%0A&execute
https://elections.ontotext.com/resource/jurisdiction/0111,Община Гоце Делчев,28266,11634,2228,2727,1376,1378,2283,13214,5060,https://elections.ontotext.com/sparql?name=&infer=true&sameAs=true&query=BASE%20%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2F%3E%0APREFIX%20myp%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Findirect%2F%3E%0APREFIX%20myd%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Fdirect%2F%3E%0APREFIX%20election%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Felection%2F%3E%0APREFIX%20qb%3A%20%3Chttp%3A%2F%2Fpurl.org%2Flinked-data%2Fcube%23%3E%0APREFIX%20myc%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Fcube%2F%3E%0APREFIX%20myps%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Fstatement%2F%3E%0APREFIX%20wd%3A%20%3Chttp%3A%2F%2Fwww.wikidata.org%2Fentity%2F%3E%0APREFIX%20mypq%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fprop%2Fqualifier%2F%3E%0APREFIX%20jurisdiction%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fjurisdiction%2F%3E%0APREFIX%20mys%3A%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fentity%2Fstatement%2F%3E%0A%0APREFIX%20rdfs%3A%20%3Chttp%3A%2F%2Fwww.w3.org%2F2000%2F01%2Frdf-schema%23%3E%0ASELECT%20%3Fmun_label%20%3Fdate%20%0A(count(%3Fvoting)%20as%20%3Fn_sections)%0A(sum(%3Fvoters)%20as%20%3FVOTERS)%0A(sum(%3Fvoted)%20as%20%3FVOTED)%0A(sum(%3Fvotes_bsp)%20as%20%3FBSP)%0A(sum(%3Fvotes_dps)%20as%20%3FDPS)%0A(sum(%3Fvotes_gerb)%20as%20%3FGERB)%0A(sum(%3Fvotes_itn)%20as%20%3FITN)%0A(sum(%3Fvotes_ppdb)%20as%20%3FPPDB)%0A(sum(%3Fvotes_vuz)%20as%20%3FVUZ)%0A(sum(%3Fvotes_bv)%20as%20%3FBV)%0A(sum(%3Fpp)%20as%20%3FPP)%0A(sum(%3Fdb)%20as%20%3FDB)%0A(sum(%3Fvmro)%20as%20%3FVMRO)%0A(sum(%3Fismv)%20as%20%3FISMV)%0AWHERE%20%7B%0A%20%20%20%20%0A%20%20%20%20%20%20%20%20%20%20%20%20bind(%20%3Chttps%3A%2F%2Felections.ontotext.com%2Fresource%2Fjurisdiction%2F0111%3E%20as%20%3Fmun)%0A%20%20%20%20%20%20%20%20%20%20%20%20%3Fvoting%20myd%3Avoters_count%20%3Fvoters%20%3B%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20myd%3Avoters_voted_count%20%3Fvoted%20%3B%0A%20%20%20%20%20%20%20%20%20%20%09%20%20%20%20%20%20%20%20myd%3Asection%2Fmyd%3Aplace%2Fmyd%3Amunicipality%20%3Fmun%20%3B%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20myd%3Adate%20%3Fdate%20%3B%0A%20%20%20%20%20%20%20%20%20%20%20%20.%0A%20%20%20%20%20%20%20%20%20%20%20%20%3Fmun%20rdfs%3Alabel%20%3Fmun_label%20.%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ752259%20%20%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_bsp%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ164242%20%20%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_dps%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ133968%20%20%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_gerb%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ98098908%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_itn%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ116769868%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_ppdb%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ28943121%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_vuz%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ111985616%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvotes_bv%20%5D%7D%0A%20%20%20%20%20%20%20%09%09optional%7B%3Fvoting%20myp%3Avote%20%5Bmyps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ108601789%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fpp%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5B%20myps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ62808154%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fdb%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5B%20myps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ792527%20%20%20%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fvmro%20%5D%7D%0A%20%20%20%20%20%20%20%20%20%20%20%20optional%7B%3Fvoting%20myp%3Avote%20%5B%20myps%3Avote%2Fmyd%3Aparty%2Fmyd%3Aparty%20wd%3AQ106393525%20%20%20%3B%20mypq%3Avalid_votes_recieved%20%3Fismv%20%5D%7D%0A%7D%20group%20by%20%3Fmun_label%20%3Fdate%20order%20by%20desc(%3Fdate)%0A&execute
