WKT,fid,№,Идент. на локация,Адрес,Х,Y,Номер на секция,Дата на избора,Избори
"POINT (23.0878631995363 42.7153706016542)","1","1",11.7.2021 г._1,"Салона в кметството, с.Клисура, УЛ.БАЛКАНСКА № 5",179640.1295,4736633.224,"254624012",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.1605612995063 42.713509900275)","2","2",11.7.2021 г._10,"“Агротранс”/ Бивша “Бреста”/, гр.Банкя, УЛ.ВАРНА № 4",185584.5983,4736152.94,"254624001",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3083541026905 42.7387704635631)","3","3",11.7.2021 г._100,"141 ОУ, гр. София, гр.София, ж.к. СВОБОДА, УЛ.НАРОДНИ БУДИТЕЛИ",197811.6866,4738418.014,"254613061",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3083541026905 42.7387704635631)","4","4",11.7.2021 г._100,"141 ОУ, гр.София, ж.к. СВОБОДА, УЛ.НАРОДНИ БУДИТЕЛИ",197811.6866,4738418.014,"254613062",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3083541026905 42.7387704635631)","5","5",11.7.2021 г._100,"141 ОУ, гр.София, ж.к. СВОБОДА, УЛ.НАРОДНИ БУДИТЕЛИ",197811.6866,4738418.014,"254613063",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3083541026905 42.7387704635631)","6","6",11.7.2021 г._100,"141 ОУ, гр.София, ж.к. СВОБОДА, УЛ.НАРОДНИ БУДИТЕЛИ",197811.6866,4738418.014,"254613064",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3083541026905 42.7387704635631)","7","7",11.7.2021 г._100,"141 ОУ, гр.София, ж.к. СВОБОДА, УЛ.НАРОДНИ БУДИТЕЛИ",197811.6866,4738418.014,"254613065",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3083541026905 42.7387704635631)","8","8",11.7.2021 г._100,"141 ОУ, гр.София, ж.к. СВОБОДА, УЛ.НАРОДНИ БУДИТЕЛИ",197811.6866,4738418.014,"254613066",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3083541026905 42.7387704635631)","9","9",11.7.2021 г._100,"141 ОУ, гр.София, ж.к. СВОБОДА, УЛ.НАРОДНИ БУДИТЕЛИ",197811.6866,4738418.014,"254613067",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111735006502 42.7097779919494)","10","10",11.7.2021 г._101,"14-то СОУ „Проф. д-р Асен Златаров”, гр.София, УЛ.ГЕН.ИВАН ЧЕРНАЕВ № 8",197901.6528,4735187.966,"244605010",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111735006502 42.7097779919494)","11","11",11.7.2021 г._101,"14-то СУ „Проф. д-р Асен Златаров”, гр.София, УЛ.ГЕН.ИВАН ЧЕРНАЕВ № 8",197901.6528,4735187.966,"244605011",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111735006502 42.7097779919494)","12","12",11.7.2021 г._101,"14-то СУ „Проф. д-р Асен Златаров”, гр.София, УЛ.ГЕН.ИВАН ЧЕРНАЕВ № 8",197901.6528,4735187.966,"244605012",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111735006502 42.7097779919494)","13","13",11.7.2021 г._101,"14-то СУ „Проф. д-р Асен Златаров”, гр.София, УЛ.ГЕН.ИВАН ЧЕРНАЕВ № 8",197901.6528,4735187.966,"244605013",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111735006502 42.7097779919494)","14","14",11.7.2021 г._101,"14-то СУ „Проф. д-р Асен Златаров”, гр.София, УЛ.ГЕН.ИВАН ЧЕРНАЕВ № 8",197901.6528,4735187.966,"244605014",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111735006502 42.7097779919494)","15","15",11.7.2021 г._101,"14-то СУ „Проф. д-р Асен Златаров”, гр.София, УЛ.ГЕН.ИВАН ЧЕРНАЕВ № 8",197901.6528,4735187.966,"244605015",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111735006502 42.7097779919494)","16","16",11.7.2021 г._101,"14-то СУ „Проф. д-р Асен Златаров”, гр.София, УЛ.ГЕН.ИВАН ЧЕРНАЕВ № 8",197901.6528,4735187.966,"244605016",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111735006502 42.7097779919494)","17","17",11.7.2021 г._101,"14-то СУ „Проф. д-р Асен Златаров”, гр.София, УЛ.ГЕН.ИВАН ЧЕРНАЕВ № 8",197901.6528,4735187.966,"244605017",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111735006502 42.7097779919494)","18","18",11.7.2021 г._101,"14-то СУ „Проф. д-р Асен Златаров”, гр.София, УЛ.ГЕН.ИВАН ЧЕРНАЕВ № 8",197901.6528,4735187.966,"244605018",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111735006502 42.7097779919494)","19","19",11.7.2021 г._101,"14-то СУ „Проф. д-р Асен Златаров”, гр.София, УЛ.ГЕН.ИВАН ЧЕРНАЕВ № 8",197901.6528,4735187.966,"244605019",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111735006502 42.7097779919494)","20","20",11.7.2021 г._101,"14-то СУ „Проф. д-р Асен Златаров”, гр.София, УЛ.ГЕН.ИВАН ЧЕРНАЕВ № 8",197901.6528,4735187.966,"244605020",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111735006502 42.7097779919494)","21","21",11.7.2021 г._101,"14-то СУ „Проф. д-р Асен Златаров”, гр.София, УЛ.ГЕН.ИВАН ЧЕРНАЕВ № 8",197901.6528,4735187.966,"244605021",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111735006502 42.7097779919494)","22","22",11.7.2021 г._101,"14-то СУ „Проф. д-р Асен Златаров”, гр.София, УЛ.ГЕН.ИВАН ЧЕРНАЕВ № 8",197901.6528,4735187.966,"244605022",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111735006502 42.7097779919494)","23","23",11.7.2021 г._101,"14-то СУ „Проф. д-р Асен Златаров”, гр.София, УЛ.ГЕН.ИВАН ЧЕРНАЕВ № 8",197901.6528,4735187.966,"244605023",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111735006502 42.7097779919494)","24","24",11.7.2021 г._101,"14-то СУ „Проф. д-р Асен Златаров”, гр.София, УЛ.ГЕН.ИВАН ЧЕРНАЕВ № 8",197901.6528,4735187.966,"244605024",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3119069338098 42.7012200767139)","25","25",11.7.2021 г._102,"18 СУ ""Уилям Гладстон"", гр.София, УЛ.ПИРОТСКА № 68",197920.1725,4734234.887,"244603011",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3119069338098 42.7012200767139)","26","26",11.7.2021 г._102,"18 СУ ""Уилям Гладстон"", гр.София, УЛ.ПИРОТСКА № 68",197920.1725,4734234.887,"244603024",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3119069338098 42.7012200767139)","27","27",11.7.2021 г._102,"18 СУ ""Уилям Гладстон"", гр.София, УЛ.ПИРОТСКА № 68",197920.1725,4734234.887,"244603025",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3138980006405 42.6807789961546)","28","28",11.7.2021 г._103,"ТЪРГОВСКО – БАНКОВА ГИМНАЗИЯ, гр.София, БУЛ.ВИТОША № 91",197984.1046,4731957.552,"234610031",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3138980006405 42.6807789961546)","29","29",11.7.2021 г._103,"ТЪРГОВСКО – БАНКОВА ГИМНАЗИЯ, гр.София, БУЛ.ВИТОША № 91",197984.1046,4731957.552,"234610032",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3138980006405 42.6807789961546)","30","30",11.7.2021 г._103,"ТЪРГОВСКО – БАНКОВА ГИМНАЗИЯ, гр.София, БУЛ.ВИТОША № 91",197984.1046,4731957.552,"234610033",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3138980006405 42.6807789961546)","31","31",11.7.2021 г._103,"ТЪРГОВСКО – БАНКОВА ГИМНАЗИЯ, гр.София, БУЛ.ВИТОША № 91",197984.1046,4731957.552,"234610036",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3138980006405 42.6807789961546)","32","32",11.7.2021 г._103,"ТЪРГОВСКО – БАНКОВА ГИМНАЗИЯ, гр.София, БУЛ.ВИТОША № 91",197984.1046,4731957.552,"234610037",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3138980006405 42.6807789961546)","33","33",11.7.2021 г._103,"ТЪРГОВСКО – БАНКОВА ГИМНАЗИЯ, гр.София, БУЛ.ВИТОША № 91",197984.1046,4731957.552,"234610102",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111804412054 42.7364265818253)","34","34",11.7.2021 г._104,"153 Спортно училище ""Неофит Рилски"", гр.София, ж.к. СВОБОДА, УЛ.НАРОДНИ БУДИТЕЛИ № 2",198031.679,4738147.571,"254613057",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111804412054 42.7364265818253)","35","35",11.7.2021 г._104,"153 Спортно училище ""Неофит Рилски"", гр.София, ж.к. СВОБОДА, УЛ.НАРОДНИ БУДИТЕЛИ № 2",198031.679,4738147.571,"254613058",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111804412054 42.7364265818253)","36","36",11.7.2021 г._104,"153 Спортно училище ""Неофит Рилски"", гр.София, ж.к. СВОБОДА, УЛ.НАРОДНИ БУДИТЕЛИ № 2",198031.679,4738147.571,"254613059",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3111804412054 42.7364265818253)","37","37",11.7.2021 г._104,"153 Спортно училище ""Неофит Рилски"", гр.София, ж.к. СВОБОДА, УЛ.НАРОДНИ БУДИТЕЛИ № 2",198031.679,4738147.571,"254613060",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.311695411413 42.728430017191)","38","38",11.7.2021 г._105,"54 СОУ ""Свети Иван Рилски"", гр.София, ж.к. ЛЕВ ТОЛСТОЙ, УЛ.ЙОРДАН ХАДЖИКОНСТАНТИНОВ № 38",198034.9909,4737257.616,"254613048",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.311695411413 42.728430017191)","39","39",11.7.2021 г._105,"54 СОУ ""Свети Иван Рилски"", гр.София, ж.к. ЛЕВ ТОЛСТОЙ, УЛ.ЙОРДАН ХАДЖИКОНСТАНТИНОВ № 38",198034.9909,4737257.616,"254613049",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.311695411413 42.728430017191)","40","40",11.7.2021 г._105,"54 СОУ ""Свети Иван Рилски"", гр.София, ж.к. ЛЕВ ТОЛСТОЙ, УЛ.ЙОРДАН ХАДЖИКОНСТАНТИНОВ № 38",198034.9909,4737257.616,"254613050",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.311695411413 42.728430017191)","41","41",11.7.2021 г._105,"54 СОУ ""Свети Иван Рилски"", гр.София, ж.к. ЛЕВ ТОЛСТОЙ, УЛ.ЙОРДАН ХАДЖИКОНСТАНТИНОВ № 38",198034.9909,4737257.616,"254613051",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.311695411413 42.728430017191)","42","42",11.7.2021 г._105,"54 СОУ ""Свети Иван Рилски"", гр.София, ж.к. ЛЕВ ТОЛСТОЙ, УЛ.ЙОРДАН ХАДЖИКОНСТАНТИНОВ № 38",198034.9909,4737257.616,"254613052",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.311695411413 42.728430017191)","43","43",11.7.2021 г._105,"54 СОУ ""Свети Иван Рилски"", гр.София, ж.к. ЛЕВ ТОЛСТОЙ, УЛ.ЙОРДАН ХАДЖИКОНСТАНТИНОВ № 38",198034.9909,4737257.616,"254613053",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.311695411413 42.728430017191)","44","44",11.7.2021 г._105,"54 СОУ ""Свети Иван Рилски"", гр.София, ж.к. ЛЕВ ТОЛСТОЙ, УЛ.ЙОРДАН ХАДЖИКОНСТАНТИНОВ № 38",198034.9909,4737257.616,"254613054",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.311695411413 42.728430017191)","45","45",11.7.2021 г._105,"54 СОУ ""Свети Иван Рилски"", гр.София, ж.к. ЛЕВ ТОЛСТОЙ, УЛ.ЙОРДАН ХАДЖИКОНСТАНТИНОВ № 38",198034.9909,4737257.616,"254613055",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.311695411413 42.728430017191)","46","46",11.7.2021 г._105,"54 СОУ ""Свети Иван Рилски"", гр.София, ж.к. ЛЕВ ТОЛСТОЙ, УЛ.ЙОРДАН ХАДЖИКОНСТАНТИНОВ № 38",198034.9909,4737257.616,"254613056",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315749999135 42.6628980043371)","47","47",11.7.2021 г._106,"Център за специална образователна подкрепа ""Лозенец"", гр.София, УЛ.РУСАЛИЙСКИ ПРОХОД № 12",198049.1901,4729965.049,"234609055",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315749999135 42.6628980043371)","48","48",11.7.2021 г._106,"Център за специална образователна подкрепа ""Лозенец"", гр.София, УЛ.РУСАЛИЙСКИ ПРОХОД № 12",198049.1901,4729965.049,"234609056",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315749999135 42.6628980043371)","49","49",11.7.2021 г._106,"Център за специална образователна подкрепа ""Лозенец"", гр.София, УЛ.РУСАЛИЙСКИ ПРОХОД № 12",198049.1901,4729965.049,"234609057",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315749999135 42.6628980043371)","50","50",11.7.2021 г._106,"Център за специална образователна подкрепа ""Лозенец"", гр.София, УЛ.РУСАЛИЙСКИ ПРОХОД № 12",198049.1901,4729965.049,"234609058",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315749999135 42.6628980043371)","51","51",11.7.2021 г._106,"Център за специална образователна подкрепа ""Лозенец"", гр.София, УЛ.РУСАЛИЙСКИ ПРОХОД № 12",198049.1901,4729965.049,"234609059",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315749999135 42.6628980043371)","52","52",11.7.2021 г._106,"Център за специална образователна подкрепа ""Лозенец"", гр.София, УЛ.РУСАЛИЙСКИ ПРОХОД № 12",198049.1901,4729965.049,"234609060",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315749999135 42.6628980043371)","53","53",11.7.2021 г._106,"Център за специална образователна подкрепа ""Лозенец"", гр.София, УЛ.РУСАЛИЙСКИ ПРОХОД № 12",198049.1901,4729965.049,"234609072",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315749999135 42.6628980043371)","54","54",11.7.2021 г._106,"Център за специална образователна подкрепа ""Лозенец"", гр.София, УЛ.РУСАЛИЙСКИ ПРОХОД № 12",198049.1901,4729965.049,"234609073",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315749999135 42.6628980043371)","55","55",11.7.2021 г._106,"Център за специална образователна подкрепа ""Лозенец"", гр.София, УЛ.РУСАЛИЙСКИ ПРОХОД № 12",198049.1901,4729965.049,"234609074",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3145580779684 42.6847234987324)","56","56",11.7.2021 г._107,"22 СУ “Г.С.РАКОВСКИ”, гр.София, БУЛ.ВИТОША № 134",198057.3232,4732393.27,"234610020",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3145580779684 42.6847234987324)","57","57",11.7.2021 г._107,"22 СУ “Г.С.РАКОВСКИ”, гр.София, БУЛ.ВИТОША № 134",198057.3232,4732393.27,"234610021",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3145580779684 42.6847234987324)","58","58",11.7.2021 г._107,"22 СУ “Г.С.РАКОВСКИ”, гр.София, БУЛ.ВИТОША № 134",198057.3232,4732393.27,"234610022",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3145580779684 42.6847234987324)","59","59",11.7.2021 г._107,"22 СУ “Г.С.РАКОВСКИ”, гр.София, БУЛ.ВИТОША № 134",198057.3232,4732393.27,"234610023",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3145580779684 42.6847234987324)","60","60",11.7.2021 г._107,"22 СУ “Г.С.РАКОВСКИ”, гр.София, БУЛ.ВИТОША № 134",198057.3232,4732393.27,"234610024",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3145580779684 42.6847234987324)","61","61",11.7.2021 г._107,"22 СУ “Г.С.РАКОВСКИ”, гр.София, БУЛ.ВИТОША № 134",198057.3232,4732393.27,"234610025",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3145580779684 42.6847234987324)","62","62",11.7.2021 г._107,"22 СУ “Г.С.РАКОВСКИ”, гр.София, БУЛ.ВИТОША № 134",198057.3232,4732393.27,"234610026",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3145580779684 42.6847234987324)","63","63",11.7.2021 г._107,"22 СУ “Г.С.РАКОВСКИ”, гр.София, БУЛ.ВИТОША № 134",198057.3232,4732393.27,"234610027",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3128110005162 42.715072004498)","64","64",11.7.2021 г._108,"Учебен център на БДЖ, гр.София, БУЛ.КНЯГИНЯ МАРИЯ ЛУИЗА № 120 А",198061.4731,4735770.062,"244605034",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315789029684 42.6692268006834)","65","65",11.7.2021 г._109,"21 СУ „Христо Ботев”, гр.София, УЛ.ЛЮБОТРЪН № 1",198083.0625,4730667.79,"234609035",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315789029684 42.6692268006834)","66","66",11.7.2021 г._109,"21 СУ „Христо Ботев”, гр.София, УЛ.ЛЮБОТРЪН № 1",198083.0625,4730667.79,"234609036",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315789029684 42.6692268006834)","67","67",11.7.2021 г._109,"21 СУ „Христо Ботев”, гр.София, УЛ.ЛЮБОТРЪН № 1",198083.0625,4730667.79,"234609037",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315789029684 42.6692268006834)","68","68",11.7.2021 г._109,"21 СУ „Христо Ботев”, гр.София, УЛ.ЛЮБОТРЪН № 1",198083.0625,4730667.79,"234609038",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315789029684 42.6692268006834)","69","69",11.7.2021 г._109,"21 СУ „Христо Ботев”,, гр.София, УЛ.ЛЮБОТРЪН № 1",198083.0625,4730667.79,"234609048",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315789029684 42.6692268006834)","70","70",11.7.2021 г._109,"21 СУ „Христо Ботев”, гр.София, УЛ.ЛЮБОТРЪН № 1",198083.0625,4730667.79,"234609049",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315789029684 42.6692268006834)","71","71",11.7.2021 г._109,"21 СУ „Христо Ботев”, гр.София, УЛ.ЛЮБОТРЪН № 1",198083.0625,4730667.79,"234609050",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315789029684 42.6692268006834)","72","72",11.7.2021 г._109,"21 СУ „Христо Ботев”, ул. „Люботрън” № 1, гр.София, УЛ.ЛЮБОТРЪН № 1",198083.0625,4730667.79,"234609054",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.315789029684 42.6692268006834)","73","73",11.7.2021 г._109,"21 СУ „Христо Ботев”, гр.София, УЛ.ЛЮБОТРЪН № 1",198083.0625,4730667.79,"234609069",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.1751336113406 42.6036702500852)","74","74",11.7.2021 г._11,"152 ОУ ""Св.Св. Кирил и Методий"", с.Мърчаево, УЛ.ЦАР СИМЕОН I № 62",186225.4199,4723899.691,"234617014",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.1751336113406 42.6036702500852)","75","75",11.7.2021 г._11,"152 ОУ ""Св.Св. Кирил и Методий"", с.Мърчаево, УЛ.ЦАР СИМЕОН I № 62",186225.4199,4723899.691,"234617015",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3149146891161 42.69939373171)","76","76",11.7.2021 г._110,"32 СУ ""св. Климент Охридски"", гр.София, БУЛ.ХРИСТО БОТЕВ № 63",198157.6961,4734021.285,"244603004",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3149146891161 42.69939373171)","77","77",11.7.2021 г._110,"32 СУ ""св. Климент Охридски"", гр.София, БУЛ.ХРИСТО БОТЕВ № 63",198157.6961,4734021.285,"244603008",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3149146891161 42.69939373171)","78","78",11.7.2021 г._110,"32 СУ ""св. Климент Охридски"", гр.София, БУЛ.ХРИСТО БОТЕВ № 63",198157.6961,4734021.285,"244603012",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3149146891161 42.69939373171)","79","79",11.7.2021 г._110,"32 СУ ""св. Климент Охридски"", гр.София, БУЛ.ХРИСТО БОТЕВ № 63",198157.6961,4734021.285,"244603013",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3149146891161 42.69939373171)","80","80",11.7.2021 г._110,"32 СУ ""св. Климент Охридски"", гр.София, БУЛ.ХРИСТО БОТЕВ № 63",198157.6961,4734021.285,"244603014",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3163488310061 42.6758624210433)","81","81",11.7.2021 г._111,"139 ОУ „Захарий Круша”, гр.София, УЛ.ДИМИТЪР ХАДЖИКОЦЕВ № 44",198161.1021,4731402.745,"234609026",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3163488310061 42.6758624210433)","82","82",11.7.2021 г._111,"139 ОУ „Захарий Круша”, гр.София, УЛ.ДИМИТЪР ХАДЖИКОЦЕВ № 44",198161.1021,4731402.745,"234609027",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3163488310061 42.6758624210433)","83","83",11.7.2021 г._111,"139 ОУ „Захарий Круша”, гр.София, УЛ.ДИМИТЪР ХАДЖИКОЦЕВ № 44",198161.1021,4731402.745,"234609028",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3163488310061 42.6758624210433)","84","84",11.7.2021 г._111,"139 ОУ „Захарий Круша”, гр.София, УЛ.ДИМИТЪР ХАДЖИКОЦЕВ № 44",198161.1021,4731402.745,"234609029",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3163488310061 42.6758624210433)","85","85",11.7.2021 г._111,"139 ОУ „Захарий Круша”, гр.София, УЛ.ДИМИТЪР ХАДЖИКОЦЕВ № 44",198161.1021,4731402.745,"234609030",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3163488310061 42.6758624210433)","86","86",11.7.2021 г._111,"139 ОУ „Захарий Круша”, гр.София, УЛ.ДИМИТЪР ХАДЖИКОЦЕВ № 44",198161.1021,4731402.745,"234609031",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3163488310061 42.6758624210433)","87","87",11.7.2021 г._111,"139 ОУ „Захарий Круша”, гр.София, УЛ.ДИМИТЪР ХАДЖИКОЦЕВ № 44",198161.1021,4731402.745,"234609032",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3163488310061 42.6758624210433)","88","88",11.7.2021 г._111,"139 ОУ „Захарий Круша”, гр.София, УЛ.ДИМИТЪР ХАДЖИКОЦЕВ № 44",198161.1021,4731402.745,"234609067",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3163488310061 42.6758624210433)","89","89",11.7.2021 г._111,"139 ОУ „Захарий Круша”, гр.София, УЛ.ДИМИТЪР ХАДЖИКОЦЕВ № 44",198161.1021,4731402.745,"234609068",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3163488310061 42.6758624210433)","90","90",11.7.2021 г._111,"139 ОУ „Захарий Круша”, гр.София, УЛ.ДИМИТЪР ХАДЖИКОЦЕВ № 44",198161.1021,4731402.745,"234609079",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3160117436359 42.6885723984472)","91","91",11.7.2021 г._112,"20 ОУ “ ТОДОР МИНКОВ”, гр.София, УЛ.КНЯЗ БОРИС I № 27",198195.0935,4732815.532,"234610013",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3160117436359 42.6885723984472)","92","92",11.7.2021 г._112,"20 ОУ “ ТОДОР МИНКОВ”, гр.София, УЛ.КНЯЗ БОРИС I № 27",198195.0935,4732815.532,"234610014",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3160117436359 42.6885723984472)","93","93",11.7.2021 г._112,"20 ОУ “ ТОДОР МИНКОВ”, гр.София, УЛ.КНЯЗ БОРИС I № 27",198195.0935,4732815.532,"234610015",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3160117436359 42.6885723984472)","94","94",11.7.2021 г._112,"20 ОУ “ ТОДОР МИНКОВ”, гр.София, УЛ.КНЯЗ БОРИС I № 27",198195.0935,4732815.532,"234610016",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3160117436359 42.6885723984472)","95","95",11.7.2021 г._112,"20 ОУ “ ТОДОР МИНКОВ”, гр.София, УЛ.КНЯЗ БОРИС I № 27",198195.0935,4732815.532,"234610017",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3160117436359 42.6885723984472)","96","96",11.7.2021 г._112,"20 ОУ “ ТОДОР МИНКОВ”, гр.София, УЛ.КНЯЗ БОРИС I № 27",198195.0935,4732815.532,"234610018",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3160117436359 42.6885723984472)","97","97",11.7.2021 г._112,"20 ОУ “ ТОДОР МИНКОВ”, гр.София, УЛ.КНЯЗ БОРИС I № 27",198195.0935,4732815.532,"234610019",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3167332038234 42.6926975669596)","98","98",11.7.2021 г._113,"41 ОУ ”СВ. ПАТРИАРХ ЕВТИМИЙ”, гр.София, УЛ.ЦАР САМУИЛ № 24",198274.2019,4733271.097,"234610001",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3167332038234 42.6926975669596)","99","99",11.7.2021 г._113,"41 ОУ ”СВ. ПАТРИАРХ ЕВТИМИЙ”, гр.София, УЛ.ЦАР САМУИЛ № 24",198274.2019,4733271.097,"234610002",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3167332038234 42.6926975669596)","100","100",11.7.2021 г._113,"41 ОУ ”СВ. ПАТРИАРХ ЕВТИМИЙ”, гр.София, УЛ.ЦАР САМУИЛ № 24",198274.2019,4733271.097,"234610003",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3167332038234 42.6926975669596)","101","101",11.7.2021 г._113,"41 ОУ ”СВ. ПАТРИАРХ ЕВТИМИЙ”, гр.София, УЛ.ЦАР САМУИЛ № 24",198274.2019,4733271.097,"234610004",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3167332038234 42.6926975669596)","102","102",11.7.2021 г._113,"41 ОУ ”СВ. ПАТРИАРХ ЕВТИМИЙ"", гр.София, УЛ.ЦАР САМУИЛ № 24",198274.2019,4733271.097,"234610005",2021/07/11,Парламентарни избори в България (юли 2021)
"POINT (23.3167332038234 42.6926975669596)","103","103",11.7.2021 г._113,"41 ОУ ”СВ. ПАТРИАРХ ЕВТИМИЙ”, гр.София, УЛ.ЦАР САМУИЛ № 24",198274.2019,4733271.097,"234610006",2021/07/11,Парламентарни избори в България (юли 2021)
